coil_id,production_date,shift_code,thickness_mm,width_mm,mass_out_tons,Hours,Grade,NextProcess,total_cycle_time_min,start_datetime,end_datetime
7511077,2024-05-17,C,1.6,1232,5.78,00:55:18,AC2 31,13,11.115767283333334,2024-05-17 08:44:44.518793,2024-05-17 08:55:51.464830
7511077,2024-05-17,C,1.6,1232,5.82,00:43:33,AC2 31,13,11.115767283333334,2024-05-17 08:44:44.518793,2024-05-17 08:55:51.464830
7511035,2024-05-18,D,3.0,1809,18.18,00:51:58,AC2 32,13,17.1855017,2024-05-18 13:31:58.159432,2024-05-18 13:49:09.289534
7511035,2024-05-18,D,3.0,1809,6.22,00:44:24,AC2 32,13,17.1855017,2024-05-18 13:31:58.159432,2024-05-18 13:49:09.289534
0360194,2024-05-18,D,2.9,1233,11.28,00:10:26,AC2 31,13,17.1525061,2024-05-18 06:40:53.613352,2024-05-18 06:58:02.763718
0360194,2024-05-18,D,2.9,1233,10.52,00:16:13,AC2 31,13,17.1525061,2024-05-18 06:40:53.613352,2024-05-18 06:58:02.763718
0360210,2024-05-18,D,2.9,1237,11.32,00:04:04,AC2 31,13,16.290541916666665,2024-05-18 07:31:45.244842,2024-05-18 07:48:02.677357
7510069,2024-05-18,D,2.9,1232,22.74,00:29:08,AC2 31,13,17.606680283333333,2024-05-18 09:22:04.947744,2024-05-18 09:39:41.348561
7514039,2024-05-23,B,1.4,1230,15.28,00:46:48,AC2 31,13,11.458193683333333,2024-05-23 13:44:46.094353,2024-05-23 13:56:13.585974
7515050,2024-05-23,B,2.8,1237,11.52,00:18:56,AC2 31,13,16.516287066666667,2024-05-23 17:00:43.297676,2024-05-23 17:17:14.274900
7515050,2024-05-23,B,2.8,1237,11.94,00:25:49,AC2 31,13,16.516287066666667,2024-05-23 17:00:43.297676,2024-05-23 17:17:14.274900
7514050,2024-05-23,B,1.4,1232,19.46,00:04:02,AC2 31,13,11.312918066666667,2024-05-23 14:24:09.275063,2024-05-23 14:35:28.050147
7514039,2024-05-23,B,1.4,1230,2.64,00:33:36,AC2 31,13,11.458193683333333,2024-05-23 13:44:46.094353,2024-05-23 13:56:13.585974
7514050,2024-05-23,B,1.4,1232,0.88,00:08:17,AC2 31,13,11.312918066666667,2024-05-23 14:24:09.275063,2024-05-23 14:35:28.050147
7517066,2024-05-24,C,1.85,1232,23.22,00:07:58,AC2 31,13,12.295594866666667,2024-05-24 06:00:00.000000,2024-05-24 06:12:17.735692
9811200,2024-05-24,C,1.6,1232,5.44,00:18:46,AC2 31,13,12.834169800000002,2024-05-24 06:12:17.735692,2024-05-24 06:25:07.785880
7522054,2024-05-30,B,1.5,1232,23.1,00:08:51,AC2 31,13,11.516757833333333,2024-05-30 11:25:20.862441,2024-05-30 11:36:51.867911
7522047,2024-05-30,B,1.4,1229,22.06,00:25:37,AC2 31,13,11.123239483333332,2024-05-30 10:52:45.327538,2024-05-30 11:03:52.721907
7522033,2024-05-30,B,1.4,1234,21.28,00:46:55,AC2 31,13,11.770267833333332,2024-05-30 09:21:44.186319,2024-05-30 09:33:30.402389
7522047,2024-05-30,B,1.4,1229,0.96,00:12:01,AC2 31,13,11.123239483333332,2024-05-30 10:52:45.327538,2024-05-30 11:03:52.721907
7522044,2024-05-30,B,1.4,1231,0.6,00:54:11,AC2 31,13,11.344476733333332,2024-05-30 10:29:31.795209,2024-05-30 10:40:52.463813
7522033,2024-05-30,B,1.4,1234,1.24,00:27:58,AC2 31,13,11.770267833333332,2024-05-30 09:21:44.186319,2024-05-30 09:33:30.402389
7526031,2024-05-31,C,1.89,1224,23.22,00:01:52,AC2 31,13,12.574370716666666,2024-06-01 08:50:17.907753,2024-06-01 09:02:52.369996
7526042,2024-05-31,C,1.4,1227,22.38,00:24:55,AC2 31,13,10.836461366666667,2024-06-01 13:21:57.866670,2024-06-01 13:32:48.054352
7526043,2024-05-31,C,1.4,1229,23.76,00:59:21,AC2 31,13,11.193737683333334,2024-06-01 13:32:48.054352,2024-06-01 13:43:59.678613
7526045,2024-05-31,C,1.4,1228,23.74,00:34:27,AC2 31,13,11.256519383333334,2024-06-01 13:54:20.964872,2024-06-01 14:05:36.356035
7526049,2024-05-31,C,1.4,1230,23.74,00:48:32,AC2 31,13,10.8484346,2024-06-01 14:50:30.934426,2024-06-01 15:01:21.840502
7526042,2024-05-31,C,1.4,1227,0.88,00:09:51,AC2 31,13,10.836461366666667,2024-06-01 13:21:57.866670,2024-06-01 13:32:48.054352
0361189,2024-06-01,D,2.3,1196,10.92,00:41:12,RC2 2,13,15.731892183333335,2024-06-01 07:38:10.072056,2024-06-01 07:53:53.985587
0361189,2024-06-01,D,2.3,1196,5.74,00:46:28,RC2 2,13,15.731892183333335,2024-06-01 07:38:10.072056,2024-06-01 07:53:53.985587
7514063,2024-06-01,D,1.75,1172,23.4,00:25:36,AC2 31,13,11.841705350000002,2024-06-01 08:09:15.652994,2024-06-01 08:21:06.155315
0361189,2024-06-01,D,2.3,1196,1.98,00:32:44,RC2 2,13,15.731892183333335,2024-06-01 07:38:10.072056,2024-06-01 07:53:53.985587
0361206,2024-06-06,B,3.2,1107,20.96,00:22:31,AC2 31,13,15.590411316666666,2024-06-06 06:00:00.000000,2024-06-06 06:15:35.424679
0361215,2024-06-06,B,3.2,1120,20.28,00:11:32,AC2 31,13,16.321026916666668,2024-06-06 08:30:46.992036,2024-06-06 08:47:06.253651
0361215,2024-06-06,B,3.2,1120,0.7,00:03:25,AC2 31,13,16.321026916666668,2024-06-06 08:30:46.992036,2024-06-06 08:47:06.253651
9811301,2024-06-07,C,3.0,1391,21.76,00:26:57,AC5 38,13,14.288171866666666,2024-06-07 15:35:29.168309,2024-06-07 15:49:46.458621
9811301,2024-06-07,C,3.0,1391,2.2,00:16:17,AC5 38,13,14.288171866666666,2024-06-07 15:35:29.168309,2024-06-07 15:49:46.458621
7532041,2024-06-08,D,1.4,1226,0.84,00:55:13,AC2 31,13,11.990932283333333,2024-06-08 11:25:08.942913,2024-06-08 11:37:08.398850
7534046,2024-06-09,A,1.5,1231,22.24,00:07:43,AC5 34,13,10.587347033333334,2024-06-09 11:29:34.900814,2024-06-09 11:40:10.141636
7535045,2024-06-09,A,1.4,1232,20.48,00:32:11,AC2 31,13,11.884319783333332,2024-06-09 13:14:50.325208,2024-06-09 13:26:43.384395
7535044,2024-06-09,A,1.4,1232,20.86,00:47:27,AC2 31,13,12.290009199999998,2024-06-09 12:50:14.709768,2024-06-09 13:02:32.110320
7535045,2024-06-09,A,1.4,1232,1.22,00:18:03,AC2 31,13,11.884319783333332,2024-06-09 13:14:50.325208,2024-06-09 13:26:43.384395
7535044,2024-06-09,A,1.4,1232,1.26,00:35:42,AC2 31,13,12.290009199999998,2024-06-09 12:50:14.709768,2024-06-09 13:02:32.110320
7535044,2024-06-09,A,1.4,1232,0.54,00:52:03,AC2 31,13,12.290009199999998,2024-06-09 12:50:14.709768,2024-06-09 13:02:32.110320
7537063,2024-06-10,C,1.9,1169,10.8,00:30:33,AC2 31,13,10.328345466666667,2024-06-10 18:06:59.473549,2024-06-10 18:17:19.174277
7537063,2024-06-10,C,1.9,1169,9.96,00:38:33,AC2 31,13,10.328345466666667,2024-06-10 18:06:59.473549,2024-06-10 18:17:19.174277
7537062,2024-06-10,B,1.9,1176,10.58,00:10:27,AC2 31,13,11.30483375,2024-06-10 17:33:08.902914,2024-06-10 17:44:27.192939
7537062,2024-06-10,B,1.9,1176,9.8,00:14:02,AC2 31,13,11.30483375,2024-06-10 17:33:08.902914,2024-06-10 17:44:27.192939
7537064,2024-06-10,C,1.9,1168,10.76,00:55:11,AC2 31,13,11.9692163,2024-06-10 18:39:04.353545,2024-06-10 18:51:02.506523
7537063,2024-06-10,C,1.9,1169,0.58,00:22:37,AC2 31,13,10.328345466666667,2024-06-10 18:06:59.473549,2024-06-10 18:17:19.174277
7537062,2024-06-10,B,1.9,1176,0.92,00:01:03,AC2 31,13,11.30483375,2024-06-10 17:33:08.902914,2024-06-10 17:44:27.192939
7537064,2024-06-10,C,1.9,1168,0.64,00:46:52,AC2 31,13,11.9692163,2024-06-10 18:39:04.353545,2024-06-10 18:51:02.506523
7540063,2024-06-11,D,1.6,1234,23.02,00:13:46,AC2 31,13,11.704202166666667,2024-06-11 20:44:24.867487,2024-06-11 20:56:07.119617
7539027,2024-06-11,C,2.0,1237,11.44,00:30:46,AC2 31,13,11.091447816666665,2024-06-11 12:14:52.506710,2024-06-11 12:25:57.993579
7539027,2024-06-11,C,2.0,1237,11.74,00:37:03,AC2 31,13,11.091447816666665,2024-06-11 12:14:52.506710,2024-06-11 12:25:57.993579
7539067,2024-06-11,C,1.75,1169,10.26,00:53:07,AC2 31,13,11.782050450000002,2024-06-11 16:19:16.763611,2024-06-11 16:31:03.686638
7539067,2024-06-11,C,1.75,1169,1.4,00:50:30,AC2 31,13,11.782050450000002,2024-06-11 16:19:16.763611,2024-06-11 16:31:03.686638
7539038,2024-06-12,D,1.5,1230,23.58,00:41:36,AC2 31,13,11.972372333333334,2024-06-12 10:39:02.209546,2024-06-12 10:51:00.551886
7533141,2024-06-13,A,2.0,929,14.98,00:02:54,AC1 31,4,12.8727304,2024-06-13 06:00:00.000000,2024-06-13 06:12:52.363824
7543054,2024-06-13,A,1.5,1230,22.1,00:18:31,AC2 32,13,12.579936383333335,2024-06-13 13:46:11.717333,2024-06-13 13:58:46.513516
7543052,2024-06-13,A,1.5,1227,22.16,00:52:55,AC2 31,13,11.255566983333333,2024-06-13 13:24:42.840984,2024-06-13 13:35:58.175003
HL71260,2024-06-13,B,1.75,1160,11.04,00:36:04,AC2 31,13,10.302086150000001,2024-06-14 03:40:40.324847,2024-06-14 03:50:58.450016
HL71260,2024-06-13,B,1.75,1160,11.12,00:28:36,AC2 31,13,10.302086150000001,2024-06-14 03:40:40.324847,2024-06-14 03:50:58.450016
7543054,2024-06-13,A,1.5,1230,0.88,00:07:19,AC2 32,13,12.579936383333335,2024-06-13 13:46:11.717333,2024-06-13 13:58:46.513516
7543052,2024-06-13,A,1.5,1227,0.82,00:41:08,AC2 31,13,11.255566983333333,2024-06-13 13:24:42.840984,2024-06-13 13:35:58.175003
7539048,2024-06-14,B,1.4,1228,21.68,00:06:48,AC2 31,13,13.233276433333334,2024-06-14 06:44:53.917228,2024-06-14 06:58:07.913814
7540037,2024-06-14,B,1.8,1234,22.9,00:38:51,AC2 31,13,11.437080283333334,2024-06-14 09:51:51.758341,2024-06-14 10:03:17.983158
7539076,2024-06-14,B,1.9,1168,10.78,00:19:12,AC2 31,13,11.405333416666668,2024-06-14 07:44:13.478307,2024-06-14 07:55:37.798312
7539076,2024-06-14,B,1.9,1168,9.94,00:25:27,AC2 31,13,11.405333416666668,2024-06-14 07:44:13.478307,2024-06-14 07:55:37.798312
7539049,2024-06-14,B,1.4,1228,1.38,00:47:58,AC2 31,13,11.676168866666666,2024-06-14 07:09:44.047254,2024-06-14 07:21:24.617386
7539076,2024-06-14,B,1.9,1168,0.74,00:12:39,AC2 31,13,11.405333416666668,2024-06-14 07:44:13.478307,2024-06-14 07:55:37.798312
7533001,2024-06-15,C,4.0,1249,15.0,00:27:51,AC2 31,13,15.818315683333333,2024-06-15 06:32:28.481139,2024-06-15 06:48:17.580080
7533001,2024-06-15,C,4.0,1249,7.08,00:29:52,AC2 31,13,15.818315683333333,2024-06-15 06:32:28.481139,2024-06-15 06:48:17.580080
7540039,2024-06-15,C,1.75,1229,22.02,00:10:03,AC2 31,13,11.65191355,2024-06-15 07:58:59.091880,2024-06-15 08:10:38.206693
7542012,2024-06-15,C,2.8,1235,11.24,00:48:11,AC2 31,13,16.456722216666666,2024-06-15 10:46:38.458758,2024-06-15 11:03:05.862091
7542012,2024-06-15,C,2.8,1235,11.5,00:41:52,AC2 31,13,16.456722216666666,2024-06-15 10:46:38.458758,2024-06-15 11:03:05.862091
7533001,2024-06-15,C,4.0,1249,1.12,00:17:00,AC2 31,13,15.818315683333333,2024-06-15 06:32:28.481139,2024-06-15 06:48:17.580080
7548009,2024-06-16,A,3.0,1210,8.24,00:23:29,AC2 31,13,17.310749416666667,2024-06-16 21:30:12.433687,2024-06-16 21:47:31.078652
7548009,2024-06-16,A,3.0,1210,12.54,00:32:49,AC2 31,13,17.310749416666667,2024-06-16 21:30:12.433687,2024-06-16 21:47:31.078652
7547039,2024-06-16,D,2.0,1235,22.04,00:55:40,AC2 31,13,13.125607449999999,2024-06-16 17:44:14.652913,2024-06-16 17:57:22.189360
7548006,2024-06-16,A,3.0,1212,22.92,00:06:41,AC2 31,13,18.39915278333333,2024-06-16 20:21:57.324392,2024-06-16 20:40:21.273559
7548009,2024-06-16,A,3.0,1210,1.58,00:16:08,AC2 31,13,17.310749416666667,2024-06-16 21:30:12.433687,2024-06-16 21:47:31.078652
7547039,2024-06-16,D,2.0,1235,0.52,00:38:26,AC2 31,13,13.125607449999999,2024-06-16 17:44:14.652913,2024-06-16 17:57:22.189360
0361378,2024-06-19,B,2.0,1000,19.76,00:09:05,AC5 38,4,10.242940333333333,2024-06-19 06:23:53.085759,2024-06-19 06:34:07.662179
7553165,2024-06-19,B,2.76,1221,21.86,00:38:51,RC3 1,4,14.924705566666667,2024-06-19 13:22:24.007250,2024-06-19 13:37:19.489584
7553161,2024-06-19,B,2.76,1225,17.06,00:52:51,RC3 1,4,16.61653605,2024-06-19 12:49:04.564152,2024-06-19 13:05:41.556315
7553165,2024-06-19,B,2.76,1221,1.2,00:24:40,RC3 1,4,14.924705566666667,2024-06-19 13:22:24.007250,2024-06-19 13:37:19.489584
7553161,2024-06-19,B,2.76,1225,0.9,00:40:56,RC3 1,4,16.61653605,2024-06-19 12:49:04.564152,2024-06-19 13:05:41.556315
7553119,2024-06-20,C,2.56,1215,21.6,00:41:58,RC3 1,4,16.86713465,2024-06-20 08:07:42.514572,2024-06-20 08:24:34.542651
7553124,2024-06-20,C,1.86,1239,22.76,00:20:56,RC3 1,4,10.241649766666665,2024-06-20 08:24:34.542651,2024-06-20 08:34:49.041637
7553158,2024-06-20,C,2.56,1213,23.0,00:06:37,RC3 1,4,16.237789966666664,2024-06-20 08:58:40.855712,2024-06-20 09:14:55.123110
7553138,2024-06-20,C,1.86,1237,22.1,00:56:47,RC3 1,4,12.113126099999999,2024-06-20 08:46:34.068146,2024-06-20 08:58:40.855712
7553138,2024-06-20,C,1.86,1237,0.0,00:52:25,RC3 1,4,12.113126099999999,2024-06-20 08:46:34.068146,2024-06-20 08:58:40.855712
7555083,2024-06-21,A,2.1,1512,20.88,00:52:14,AC1 33,13,15.730496766666667,2024-06-21 18:19:40.987095,2024-06-21 18:35:24.816901
7555089,2024-06-21,A,2.8,1501,25.16,00:38:55,AC2 31,13,17.571587,2024-06-21 19:07:54.253223,2024-06-21 19:25:28.548443
7553027,2024-06-21,D,4.0,1507,21.58,00:23:32,AC5 32,13,14.479387916666667,2024-06-21 06:49:57.298450,2024-06-21 07:04:26.061725
7553027,2024-06-21,D,4.0,1507,21.58,00:23:32,AC5 32,13,14.479387916666667,2024-06-21 06:49:57.298450,2024-06-21 07:04:26.061725
7553028,2024-06-21,D,4.0,1508,22.12,00:02:33,AC5 32,13,16.6214881,2024-06-21 07:22:17.992347,2024-06-21 07:38:55.281633
7553028,2024-06-21,D,4.0,1508,22.12,00:02:33,AC5 32,13,16.6214881,2024-06-21 07:22:17.992347,2024-06-21 07:38:55.281633
7555083,2024-06-21,A,2.1,1512,4.16,00:55:56,AC1 33,13,15.730496766666667,2024-06-21 18:19:40.987095,2024-06-21 18:35:24.816901
7559058,2024-06-22,B,1.4,1229,19.92,00:36:12,AC2 31,13,13.518708333333333,2024-06-22 18:47:39.970083,2024-06-22 19:01:11.092583
7560005,2024-06-22,B,2.9,1236,21.94,00:03:46,AC2 31,13,15.925682783333334,2024-06-22 19:01:11.092583,2024-06-22 19:17:06.633550
7560050,2024-06-22,B,1.5,1230,22.8,00:47:54,AC2 31,13,13.096570583333333,2024-06-23 01:46:05.156560,2024-06-23 01:59:10.950795
7559053,2024-06-22,A,1.4,1229,22.82,00:18:16,AC2 31,13,12.049866549999999,2024-06-22 17:58:32.711831,2024-06-22 18:10:35.703824
7561107,2024-06-23,B,1.86,1245,22.34,00:34:33,RC3 1,4,10.91989585,2024-06-23 17:08:25.497613,2024-06-23 17:19:20.691364
7561114,2024-06-23,C,1.86,1241,22.88,00:48:57,RC3 1,4,10.979465966666668,2024-06-23 19:36:25.780965,2024-06-23 19:47:24.548923
7561104,2024-06-23,B,2.36,1218,21.4,00:18:26,RC3 1,13,17.0457362,2024-06-23 16:39:25.072306,2024-06-23 16:56:27.816478
7561107,2024-06-23,B,1.86,1245,0.62,00:34:53,RC3 1,4,10.91989585,2024-06-23 17:08:25.497613,2024-06-23 17:19:20.691364
7561104,2024-06-23,B,2.36,1218,1.3,00:08:31,RC3 1,13,17.0457362,2024-06-23 16:39:25.072306,2024-06-23 16:56:27.816478
7561042,2024-06-25,D,3.0,1511,24.3,00:16:50,AC2 32,13,16.73305865,2024-06-25 12:22:48.467601,2024-06-25 12:39:32.451120
7561041,2024-06-25,D,3.0,1508,24.18,00:02:45,AC2 32,13,16.12964536666667,2024-06-25 11:49:58.354396,2024-06-25 12:06:06.133118
0361454,2024-06-25,D,1.4,1229,19.42,00:40:28,AC2 31,13,12.017866166666666,2024-06-25 08:07:04.750029,2024-06-25 08:19:05.821999
0361454,2024-06-25,D,1.4,1229,0.48,00:22:23,AC2 31,13,12.017866166666666,2024-06-25 08:07:04.750029,2024-06-25 08:19:05.821999
0361454,2024-06-25,D,1.4,1229,1.08,00:24:51,AC2 31,13,12.017866166666666,2024-06-25 08:07:04.750029,2024-06-25 08:19:05.821999
0361454,2024-06-25,D,1.4,1229,0.38,00:44:58,AC2 31,13,12.017866166666666,2024-06-25 08:07:04.750029,2024-06-25 08:19:05.821999
7561042,2024-06-25,D,3.0,1511,0.92,00:07:14,AC2 32,13,16.73305865,2024-06-25 12:22:48.467601,2024-06-25 12:39:32.451120
0361459,2024-06-25,D,2.3,1196,0.66,00:51:36,RC3 1,13,14.787281416666668,2024-06-25 08:59:16.907012,2024-06-25 09:14:04.143897
7603032,2024-06-27,B,4.5,1139,15.04,00:41:48,AC1 33,4,16.720970116666667,2024-06-27 07:00:51.442127,2024-06-27 07:17:34.700334
7603032,2024-06-27,B,4.5,1139,6.2,00:42:43,AC1 33,4,16.720970116666667,2024-06-27 07:00:51.442127,2024-06-27 07:17:34.700334
7601018,2024-06-27,B,2.9,1233,10.76,00:49:40,AC2 31,13,16.344278866666667,2024-06-27 06:28:06.275768,2024-06-27 06:44:26.932500
0361480,2024-06-27,B,1.9,983,11.9,00:18:47,AC1 39,13,10.685838616666667,2024-06-27 06:00:00.000000,2024-06-27 06:10:41.150317
7604057,2024-06-29,D,4.0,1234,21.66,00:15:46,AC1 36,4,14.062977983333333,2024-06-29 06:15:12.038965,2024-06-29 06:29:15.817644
7605071,2024-06-29,D,2.5,1260,9.28,00:00:30,AC1 31,4,18.46384095,2024-06-29 07:21:30.216994,2024-06-29 07:39:58.047451
7605071,2024-06-29,D,2.5,1260,15.68,00:06:15,AC1 31,4,18.46384095,2024-06-29 07:21:30.216994,2024-06-29 07:39:58.047451
7605032,2024-06-29,D,3.5,1410,13.52,00:34:54,AC2 31,13,18.144027233333336,2024-06-29 06:47:28.354812,2024-06-29 07:05:36.996446
7605032,2024-06-29,D,3.5,1410,13.52,00:34:54,AC2 31,13,18.144027233333336,2024-06-29 06:47:28.354812,2024-06-29 07:05:36.996446
7604057,2024-06-29,D,4.0,1234,0.0,00:23:31,AC1 36,4,14.062977983333333,2024-06-29 06:15:12.038965,2024-06-29 06:29:15.817644
7607069,2024-06-30,A,4.0,1534,14.38,00:41:33,AC1 33,4,19.025025433333333,2024-06-30 14:35:30.858234,2024-06-30 14:54:32.359760
7607069,2024-06-30,A,4.0,1534,11.08,00:34:46,AC1 33,4,19.025025433333333,2024-06-30 14:35:30.858234,2024-06-30 14:54:32.359760
7607112,2024-06-30,B,3.0,1355,16.6,00:49:59,AC1 37,13,16.23403745,2024-06-30 20:59:54.825945,2024-06-30 21:16:08.868192
7606053,2024-06-30,A,4.5,1509,23.62,00:11:35,AC5 32,13,16.536495483333333,2024-06-30 12:01:23.367491,2024-06-30 12:17:55.557220
7607109,2024-06-30,B,3.0,1511,25.92,00:25:42,AC2 32,13,16.867059516666664,2024-06-30 20:25:15.739501,2024-06-30 20:42:07.763072
7607112,2024-06-30,B,3.0,1355,1.38,00:54:19,AC1 37,13,16.23403745,2024-06-30 20:59:54.825945,2024-06-30 21:16:08.868192
7606053,2024-06-30,A,4.5,1509,1.44,00:15:16,AC5 32,13,16.536495483333333,2024-06-30 12:01:23.367491,2024-06-30 12:17:55.557220
7240070,2024-04-01,A,1.9,1229,21.94,01:20:00,AC2 31,13,12.353341833333333,2024-04-01 16:37:27.223750,2024-04-01 16:49:48.424260
7265059,2024-04-01,B,1.74,1230,22.76,01:35:16,AC5 34,13,11.458907116666667,2024-04-02 03:59:29.355254,2024-04-02 04:10:56.889681
7263048,2024-04-01,B,1.4,1227,1.88,01:52:01,AC2 31,13,11.2029405,2024-04-02 02:49:25.786823,2024-04-02 03:00:37.963253
7146135,2024-04-02,B,2.1,1214,12.94,01:54:19,AC2 31,13,15.12494435,2024-04-02 10:49:40.888615,2024-04-02 11:04:48.385276
7265048,2024-04-02,B,1.75,1226,22.16,01:41:08,AC2 31,13,11.0132438,2024-04-03 07:04:20.643035,2024-04-03 07:15:21.437663
7253040,2024-04-03,D,2.6,1460,24.8,01:14:59,AC5 37,13,17.328128916666667,2024-04-04 01:37:38.642038,2024-04-04 01:54:58.329773
7250095,2024-04-03,D,1.9,1510,25.64,01:49:10,AC2 31,13,15.64595085,2024-04-03 23:57:24.559241,2024-04-04 00:13:03.316292
7250079,2024-04-03,D,2.5,1510,24.62,01:39:24,AC2 32,13,16.270923633333332,2024-04-03 23:06:55.706008,2024-04-03 23:23:11.961426
7250053,2024-04-03,C,3.0,1507,25.34,01:59:42,AC2 32,13,17.4746908,2024-04-03 17:35:24.822659,2024-04-03 17:52:53.304107
7253040,2024-04-03,D,2.6,1460,1.26,01:04:14,AC5 37,13,17.328128916666667,2024-04-04 01:37:38.642038,2024-04-04 01:54:58.329773
7250079,2024-04-03,D,2.5,1510,0.76,01:25:29,AC2 32,13,16.270923633333332,2024-04-03 23:06:55.706008,2024-04-03 23:23:11.961426
7242050,2024-04-04,D,3.0,1510,23.6,01:53:52,AC1 33,13,17.92921008333333,2024-04-04 12:25:32.395449,2024-04-04 12:43:28.148054
7247053,2024-04-04,D,2.1,1510,24.06,01:32:49,AC2 31,13,15.988887033333333,2024-04-04 14:18:21.654751,2024-04-04 14:34:20.987973
7247073,2024-04-04,D,3.0,1508,25.68,01:41:10,AC2 32,13,18.73233863333333,2024-04-04 14:50:52.285787,2024-04-04 15:09:36.226105
7250047,2024-04-04,D,3.0,1506,23.08,01:07:58,AC2 32,13,15.7314322,2024-04-04 16:51:37.963119,2024-04-04 17:07:21.849051
7242050,2024-04-04,D,3.0,1510,2.18,01:59:49,AC1 33,13,17.92921008333333,2024-04-04 12:25:32.395449,2024-04-04 12:43:28.148054
7250047,2024-04-04,D,3.0,1506,1.48,01:13:56,AC2 32,13,15.7314322,2024-04-04 16:51:37.963119,2024-04-04 17:07:21.849051
7255057,2024-04-05,A,2.5,1205,22.76,01:22:47,RC3 22,13,16.070504433333333,2024-04-05 12:32:37.492701,2024-04-05 12:48:41.722967
7260057,2024-04-05,A,1.8,1226,23.84,01:59:19,AC2 31,13,12.10779985,2024-04-05 16:00:18.513726,2024-04-05 16:12:24.981717
7260084,2024-04-05,A,1.75,1230,23.74,01:09:50,AC2 31,13,12.642770483333333,2024-04-05 16:35:38.122379,2024-04-05 16:48:16.688608
7230225,2024-04-05,A,4.0,1235,22.54,01:47:07,RC2 2,13,17.32001981666667,2024-04-05 08:15:07.813926,2024-04-05 08:32:27.015115
7230225,2024-04-05,A,4.0,1235,22.54,01:47:07,RC2 2,13,17.32001981666667,2024-04-05 08:15:07.813926,2024-04-05 08:32:27.015115
7265049,2024-04-05,B,1.75,1231,22.92,01:33:25,AC2 31,13,13.433239766666667,2024-04-05 18:48:37.523744,2024-04-05 19:02:03.518130
7410131,2024-04-06,B,2.01,981,16.82,01:44:09,RC1 18,4,14.12098795,2024-04-06 17:36:27.425365,2024-04-06 17:50:34.684642
7410134,2024-04-06,C,2.01,983,17.66,01:15:45,RC1 18,4,16.6872285,2024-04-06 18:55:22.028811,2024-04-06 19:12:03.262521
7415088,2024-04-06,C,2.01,971,17.38,01:30:01,RC1 18,4,15.841896516666667,2024-04-06 22:59:09.316658,2024-04-06 23:14:59.830449
7410167,2024-04-06,C,2.5,982,17.64,01:04:42,RC1 18,13,16.037115183333334,2024-04-06 21:04:08.489828,2024-04-06 21:20:10.716739
7410131,2024-04-06,B,2.01,981,0.76,01:34:54,RC1 18,4,14.12098795,2024-04-06 17:36:27.425365,2024-04-06 17:50:34.684642
7410133,2024-04-06,C,2.01,976,0.82,01:56:50,RC1 18,4,16.55947765,2024-04-06 18:38:48.460152,2024-04-06 18:55:22.028811
7410105,2024-04-07,C,2.36,979,19.62,01:55:01,RC2 33,4,16.898454933333333,2024-04-07 15:20:39.392393,2024-04-07 15:37:33.299689
7410135,2024-04-07,C,2.01,979,17.66,01:24:23,RC1 18,4,15.531298866666667,2024-04-07 16:56:55.853400,2024-04-07 17:12:27.731332
7410169,2024-04-07,D,2.01,980,17.28,01:42:53,RC1 18,4,17.393098966666667,2024-04-07 22:43:02.052190,2024-04-07 23:00:25.638128
7410136,2024-04-07,C,2.01,978,17.56,01:10:09,RC1 18,4,14.386309366666667,2024-04-07 17:12:27.731332,2024-04-07 17:26:50.909894
7418054,2024-04-08,A,1.4,1226,6.12,01:01:14,AC2 31,13,13.002844666666666,2024-04-09 02:29:05.635915,2024-04-09 02:42:05.806595
7410057,2024-04-08,D,2.9,1238,22.94,01:24:24,RC1 18,13,15.041024383333333,2024-04-08 12:38:57.654962,2024-04-08 12:54:00.116425
7410057,2024-04-08,D,2.9,1238,22.94,01:24:24,RC1 18,13,15.041024383333333,2024-04-08 12:38:57.654962,2024-04-08 12:54:00.116425
7411028,2024-04-08,D,1.8,1235,22.7,01:52:18,AC2 31,13,12.3000791,2024-04-08 17:40:49.465730,2024-04-08 17:53:07.470476
7410059,2024-04-08,D,2.9,1239,22.8,01:11:13,RC1 18,13,17.723990266666664,2024-04-08 13:10:44.433121,2024-04-08 13:28:27.872537
7410059,2024-04-08,D,2.9,1239,22.8,01:11:13,RC1 18,13,17.723990266666664,2024-04-08 13:10:44.433121,2024-04-08 13:28:27.872537
7410065,2024-04-08,D,2.9,1238,22.9,01:35:26,RC1 18,13,18.6838764,2024-04-08 16:26:52.355167,2024-04-08 16:45:33.387751
7410065,2024-04-08,D,2.9,1238,22.9,01:35:26,RC1 18,13,18.6838764,2024-04-08 16:26:52.355167,2024-04-08 16:45:33.387751
7419055,2024-04-09,B,1.4,1229,20.96,01:56:48,AC2 31,13,11.32425705,2024-04-10 02:55:24.400849,2024-04-10 03:06:43.856272
7417063,2024-04-09,A,1.4,1229,21.16,01:21:07,AC2 31,13,11.771373333333335,2024-04-09 12:47:36.742936,2024-04-09 12:59:23.025336
7418037,2024-04-09,A,1.4,1228,21.44,01:36:25,AC2 31,13,11.604181966666665,2024-04-09 13:23:56.090457,2024-04-09 13:35:32.341375
7419055,2024-04-09,B,1.4,1229,1.14,01:57:24,AC2 31,13,11.32425705,2024-04-10 02:55:24.400849,2024-04-10 03:06:43.856272
